Outlet_ID,Latitude,Longitude
OUT_01575,7.0312280000000005,80.111321
OUT_01576,7.018594,79.995851
OUT_01577,7.248269,80.129783
OUT_01578,7.048493000000001,80.07258
OUT_01579,6.87011,79.989058
OUT_01580,6.881101,80.120968
OUT_01581,7.230925,80.109565
OUT_01582,6.9977540000000005,79.878172
OUT_01583,7.211214,79.867997
OUT_01584,6.903041,80.10896600000001
OUT_01585,6.893674,79.89891100000001
OUT_01586,6.7826,80.04617800000001
OUT_01587,6.950914,79.96535200000001
OUT_01588,7.152579,79.95663200000001
OUT_01589,7.104889,79.97411500000001
OUT_01590,6.824911,80.011775
OUT_01591,6.975042,79.95298100000001
OUT_01592,6.815601,80.070335
OUT_01593,7.023227,79.935309
OUT_01594,6.91256,80.09894000000001
OUT_01595,7.183544,79.88427300000001
OUT_01596,6.9941070000000005,80.061918
OUT_01597,7.014413,80.051073
OUT_01598,6.867225,79.881876
OUT_01599,7.209746,80.089757
OUT_01600,7.076361,79.95916100000001
OUT_01601,7.07063,79.96580200000001
OUT_01602,6.882767,79.901532
OUT_01603,7.243956000000001,79.94166200000001
OUT_01604,7.224887000000001,80.01694300000001
OUT_01605,6.900032,80.08699200000001
OUT_01606,6.842258,79.86584800000001
OUT_01607,6.895003,79.88331600000001
OUT_01608,7.235429,79.963605
OUT_01609,7.13259,79.918102
OUT_01610,7.019405,79.95492100000001
OUT_01611,6.846491,80.06406000000001
OUT_01612,7.258559,80.04621900000001
OUT_01613,7.1457180000000005,79.949049
OUT_01614,6.980323,79.87673400000001
OUT_01615,7.197704,79.992451
OUT_01616,6.928244,80.098979
OUT_01617,6.902927,79.958938
OUT_01618,6.884784000000001,79.861202
OUT_01619,6.954739,80.050663
OUT_01620,7.203502,80.09116100000001
OUT_01621,6.804378000000001,79.99508200000001
OUT_01622,7.150063,80.099738
OUT_01623,6.997521,79.891839
OUT_01624,7.178686,79.97729000000001
OUT_01625,7.053914000000001,80.047532
OUT_01626,6.782923,79.929426
OUT_01627,6.985423,80.07781700000001
OUT_01628,7.082764,80.03355800000001
OUT_01629,6.9587330000000005,80.09130400000001
OUT_01630,7.253303000000001,80.07690400000001
OUT_01631,6.99966,80.033759
OUT_01632,6.8195190000000006,79.915316
OUT_01633,7.272131,79.97465500000001
OUT_01634,6.877271,80.006449
OUT_01635,6.840721,80.093945
OUT_01636,6.918232000000001,80.077331
OUT_01637,7.272670000000001,80.06174800000001
OUT_01638,6.7781210000000005,79.89608100000001
OUT_01639,7.0380910000000005,80.02813900000001
OUT_01640,7.11873,79.87706100000001
OUT_01641,6.92194,79.894081
OUT_01642,7.253471,79.86466100000001
OUT_01643,6.904126000000001,80.01826600000001
OUT_01644,6.868625000000001,80.07160200000001
OUT_01645,7.018045,80.00542200000001
OUT_01646,6.787751,80.09971100000001
OUT_01647,,
OUT_01648,7.269195,79.917409
OUT_01649,6.925357,79.85854400000001
OUT_01650,6.852634,79.930299
OUT_01651,7.214696,79.97649700000001
OUT_01652,6.936342000000001,80.06119100000001
OUT_01653,7.119796,79.85885300000001
OUT_01654,7.110037,79.934526
OUT_01655,7.183414,80.152296
OUT_01656,6.961499,79.88983800000001
OUT_01657,7.242365,80.09929100000001
OUT_01658,6.8621300000000005,80.03249500000001
OUT_01659,6.780252,79.95198300000001
OUT_01660,6.999382000000001,79.933976
OUT_01661,6.854329,80.07105200000001
OUT_01662,7.004631000000001,80.063299
OUT_01663,6.973376,80.09525500000001
OUT_01664,7.276044000000001,79.889013
OUT_01665,6.8208,79.913037
OUT_01666,6.93794,80.03699700000001
OUT_01667,6.949238,79.89038900000001
OUT_01668,7.149101,80.01092100000001
OUT_01669,6.945779,80.150806
OUT_01670,6.8417840000000005,80.12899
OUT_01671,6.9964770000000005,80.093361
OUT_01672,7.193096000000001,80.14484
OUT_01673,7.017708000000001,80.012111
OUT_01674,7.160128,80.155946
OUT_01675,7.270961000000001,80.049987
OUT_01676,6.927336,80.118082
OUT_01677,6.843466,80.066866
OUT_01678,7.114261,80.06927800000001
OUT_01679,7.150184,80.043834
OUT_01680,7.009228,80.14029000000001
OUT_01681,7.188789,80.024347
OUT_01682,7.154493,80.10134900000001
OUT_01683,7.195069,80.004911
OUT_01684,7.224076,79.999142
OUT_01685,6.958885,79.86110400000001
OUT_01686,7.001666,80.094959
OUT_01687,6.996517,79.977067
OUT_01688,6.924881,79.94120400000001
OUT_01689,6.863339,80.05687200000001
OUT_01690,7.1295470000000005,79.945445
OUT_01691,7.262778,80.08187600000001
OUT_01692,7.072865,79.992974
OUT_01693,7.069666000000001,80.01951500000001
OUT_01694,6.989965000000001,79.877942
OUT_01695,7.276566,80.089723
OUT_01696,6.937094,79.907796
OUT_01697,7.093199,80.130362
OUT_01698,7.1269860000000005,79.858474
OUT_01699,6.810022,80.11673
OUT_01700,7.098355000000001,79.982178
OUT_01701,7.049463,79.936019
OUT_01702,6.89898,79.94154
OUT_01703,7.237005,80.131562
OUT_01704,6.879888,80.08087
OUT_01705,7.179771000000001,80.156681
OUT_01706,6.925466,79.86257900000001
OUT_01707,6.863551,80.11997600000001
OUT_01708,7.168976000000001,79.904694
OUT_01709,6.987757,79.95295100000001
OUT_01710,6.787019,80.138276
OUT_01711,7.211739000000001,79.944265
OUT_01712,6.863071000000001,79.952831
OUT_01713,7.11056,80.065256
OUT_01714,7.262104,80.13487900000001
OUT_01715,7.122015,79.95379500000001
OUT_01716,7.006658000000001,80.11185800000001
OUT_01717,6.9912030000000005,80.019225
OUT_01718,7.088957000000001,80.14859200000001
OUT_01719,7.066484,79.90365200000001
OUT_01720,7.217058000000001,80.03375600000001
OUT_01721,6.945665,80.10275700000001
OUT_01722,7.262681000000001,80.14588800000001
OUT_01723,6.98081,80.06186600000001
OUT_01724,7.192106,79.909159
OUT_01725,7.02064,80.02061
OUT_01726,6.915206,79.97595100000001
OUT_01727,7.208531000000001,79.87895900000001
OUT_01728,6.808772,79.93899200000001
OUT_01729,7.009774,79.999097
OUT_01730,7.04696,79.950905
OUT_01731,7.105727,79.860601
OUT_01732,7.03826,80.05461500000001
OUT_01733,6.855342,79.993464
OUT_01734,6.855408000000001,79.96889300000001
OUT_01735,6.831046000000001,79.92791600000001
OUT_01736,6.785499000000001,79.90633000000001
OUT_01737,7.271034,80.048929
OUT_01738,6.907805000000001,79.987148
OUT_01739,6.7954,79.98077500000001
OUT_01740,7.25152,80.00946200000001
OUT_01741,6.987065,80.02198800000001
OUT_01742,7.241603,80.034576
OUT_01743,7.258364,80.00786500000001
OUT_01744,6.879768,79.90472500000001
OUT_01745,6.795806000000001,80.00739300000001
OUT_01746,6.866741,79.93366700000001
OUT_01747,7.0268250000000005,79.92225300000001
OUT_01748,7.132967000000001,80.018118
OUT_01749,7.271607,80.12250200000001
OUT_01750,7.102264,79.95083000000001
OUT_01751,6.909903,79.86162100000001
OUT_01752,7.072735000000001,79.999352
OUT_01753,6.939489,79.92917600000001
OUT_01754,7.209773,80.060218
OUT_01755,6.9227490000000005,80.05723800000001
OUT_01756,7.040716000000001,80.06545200000001
OUT_01757,7.119364,80.068228
OUT_01758,7.089695,80.057715
OUT_01759,6.904035,79.99425000000001
OUT_01760,6.817991,79.88494800000001
OUT_01761,6.993922,79.87418000000001
OUT_01762,6.82992,79.89507200000001
OUT_01763,6.876467,80.091189
OUT_01764,6.941783,79.920968
OUT_01765,6.904604,79.93267900000001
OUT_01766,6.841591,79.977568
OUT_01767,7.023223000000001,79.869116
OUT_01768,6.833532,79.94157000000001
OUT_01769,6.937761,79.90706700000001
OUT_01770,7.0259100000000005,80.07767100000001
OUT_01771,7.032611,80.046267
OUT_01772,6.856915,80.087297
OUT_01773,7.154409,79.94260000000001
OUT_01774,6.839456,79.91892100000001
OUT_01775,7.105311,80.070794
OUT_01776,6.896406000000001,80.04619500000001
OUT_01777,6.846361,79.98300800000001
OUT_01778,7.069711,79.876467
OUT_01779,6.79894,80.00892
OUT_01780,6.954151,79.94768400000001
OUT_01781,7.144227,80.137934
OUT_01782,6.808649,80.015674
OUT_01783,6.9983830000000005,80.156368
OUT_01784,7.005114000000001,79.92963
OUT_01785,6.784378,80.066569
OUT_01786,6.953118,80.13313000000001
OUT_01787,7.240326,79.89175100000001
OUT_01788,6.862782,80.10322400000001
OUT_01789,7.051211,79.96486300000001
OUT_01790,6.827832,79.93974
OUT_01791,6.782850000000001,79.900013
OUT_01792,7.249679,79.96752500000001
OUT_01793,7.08136,80.046035
OUT_01794,6.851873,79.98643700000001
OUT_01795,6.885820000000001,79.88314100000001
OUT_01796,6.999892,80.029256
OUT_01797,6.85675,80.03630000000001
OUT_01798,6.95645,79.89048700000001
OUT_01799,6.881024,79.90226600000001
OUT_01800,7.155896,80.147315
OUT_01801,6.929727000000001,80.117181
OUT_01802,7.05644,79.941415
OUT_01803,7.06041,79.959761
OUT_01804,6.948442,80.09348700000001
OUT_01805,6.783822000000001,80.02504400000001
OUT_01806,6.87139,79.985669
OUT_01807,6.974989,79.937594
OUT_01808,7.138217,80.05113100000001
OUT_01809,7.054714000000001,79.861417
OUT_01810,7.0342910000000005,79.995597
OUT_01811,7.090471,79.886977
OUT_01812,7.059406,79.872197
OUT_01813,6.996024,80.04701
OUT_01814,6.858799,79.893506
OUT_01815,7.107723,80.132337
OUT_01816,7.077319,79.945762
OUT_01817,7.044761,79.88838000000001
OUT_01818,6.962043,79.89552300000001
OUT_01819,7.058176,79.86452200000001
OUT_01820,7.20106,80.078715
OUT_01821,7.266035,79.935049
OUT_01822,6.994178000000001,80.15551
OUT_01823,6.935504,80.03066500000001
OUT_01824,6.8880550000000005,79.91835200000001
OUT_01825,6.974368,80.009314
OUT_01826,7.243183,79.967392
OUT_01827,6.989434,80.01314500000001
OUT_01828,6.8005580000000005,80.13803200000001
OUT_01829,7.151872,79.990335
OUT_01830,7.17923,79.870412
OUT_01831,6.837912,79.99332700000001
OUT_01832,7.163786,80.014808
OUT_01833,6.953461,80.13715900000001
OUT_01834,7.1367020000000005,80.14099
OUT_01835,6.798911,80.045167
OUT_01836,7.209076,80.124739
OUT_01837,7.224501,80.07375300000001
OUT_01838,6.902999,80.01853600000001
OUT_01839,7.071366,80.09677400000001
OUT_01840,7.247380000000001,80.018179
OUT_01841,7.14496,79.98131400000001
OUT_01842,7.195068,80.09335200000001
OUT_01843,7.098427,79.951119
OUT_01844,7.107745,79.978538
OUT_01845,6.962281,80.146004
OUT_01846,6.8440330000000005,79.937769
OUT_01847,6.816050000000001,79.94017400000001
OUT_01848,7.245326,79.86057100000001
OUT_01849,6.868597,80.059583
OUT_01850,6.7780260000000006,80.144176
OUT_01851,7.0552980000000005,80.11095300000001
OUT_01852,7.046886000000001,79.903913
OUT_01853,6.999469,80.037788
OUT_01854,7.028560000000001,80.064086
OUT_01855,7.248996,79.877296
OUT_01856,7.0464340000000005,80.13123800000001
OUT_01857,6.9742630000000005,79.94541500000001
OUT_01858,7.223151,79.973185
OUT_01859,7.241967000000001,79.994229
OUT_01860,7.090573,79.95959300000001
OUT_01861,7.125744,80.06759100000001
OUT_01862,7.022598,79.99308
OUT_01863,7.094768,79.932561
OUT_01864,,
OUT_01865,7.031465,80.06421700000001
OUT_01866,6.926220000000001,79.94204
OUT_01867,7.157204,79.92547200000001
OUT_01868,6.923142,80.020356
OUT_01869,7.03469,80.105596
OUT_01870,7.09984,80.04079100000001
OUT_01871,7.262519,79.998186
OUT_01872,7.229123,80.120715
OUT_01873,6.791192000000001,80.095359
OUT_01874,6.86775,80.087681
OUT_01875,6.953678,79.93746
OUT_01876,7.230096,80.038651
OUT_01877,6.955923,79.932963
OUT_01878,6.992363,79.91270100000001
OUT_01879,6.867125000000001,80.129382
OUT_01880,6.998601,80.07294300000001
OUT_01881,7.266007,79.95118000000001
OUT_01882,7.199714,80.08652300000001
OUT_01883,6.9403310000000005,79.976871
OUT_01884,7.189106000000001,79.94668100000001
OUT_01885,6.859326,80.114304
OUT_01886,6.987625,79.91619800000001
OUT_01887,6.900652,80.042568
OUT_01888,7.1669920000000005,80.005909
OUT_01889,6.806360000000001,79.866843
OUT_01890,7.085321,79.872112
OUT_01891,7.00907,80.022743
OUT_01892,6.82512,80.04813
OUT_01893,6.842518,80.015956
OUT_01894,7.057947,79.948276
OUT_01895,7.0454,79.91764900000001
OUT_01896,7.154969,79.891118
OUT_01897,7.163066000000001,79.90046600000001
OUT_01898,7.0860460000000005,79.97057400000001
OUT_01899,6.9207030000000005,80.11126300000001
OUT_01900,6.872435,80.068342
OUT_01901,7.06604,80.06693100000001
OUT_01902,6.830241,79.92925500000001
OUT_01903,7.078658,80.02679
OUT_01904,7.221781,79.94290500000001
OUT_01905,6.968097,80.119382
OUT_01906,7.108895,79.992468
OUT_01907,7.240894,80.13078
OUT_01908,7.140547000000001,79.8943
OUT_01909,7.267428000000001,80.122076
OUT_01910,6.923612,80.04225500000001
OUT_01911,6.819175,79.85881
OUT_01912,6.9522390000000005,79.911754
OUT_01913,6.882888,79.880233
OUT_01914,7.253267,80.152124
OUT_01915,6.790710000000001,79.86982300000001
OUT_01916,6.848967,79.94941700000001
OUT_01917,7.012717,80.07409700000001
OUT_01918,7.083197,80.139733
OUT_01919,7.223412000000001,79.886339
OUT_01920,7.244707,79.96694000000001
OUT_01921,7.095122,80.090343
OUT_01922,6.950975000000001,79.96239100000001
OUT_01923,6.9861960000000005,79.993272
OUT_01924,6.93299,80.137763
OUT_01925,7.0303770000000005,80.06712700000001
OUT_01926,7.123351,80.018208
OUT_01927,6.997605,80.110979
OUT_01928,6.829197000000001,79.876452
OUT_01929,7.134508,79.90531100000001
OUT_01930,6.980702,79.95916600000001
OUT_01931,6.812251000000001,80.011222
OUT_01932,7.000974,79.925398
OUT_01933,7.235376,79.877322
OUT_01934,7.037999,80.09438200000001
OUT_01935,7.191914000000001,79.86478100000001
OUT_01936,6.901135,80.129022
OUT_01937,7.131184,79.94514400000001
OUT_01938,6.999078,79.879451
OUT_01939,7.179483,79.98614
OUT_01940,7.19974,80.06451200000001
OUT_01941,6.877458,80.138906
OUT_01942,7.173848,79.915947
OUT_01943,7.114131,80.092719
OUT_01944,7.043978,80.01138900000001
OUT_01945,6.964689,80.12863700000001
OUT_01946,7.058121,79.93450100000001
OUT_01947,7.150302,79.87225500000001
OUT_01948,7.066868,80.01252500000001
OUT_01949,6.9904980000000005,79.90023400000001
OUT_01950,6.940854,80.07449500000001
OUT_01951,7.259175,79.996707
OUT_01952,6.8327,80.055946
OUT_01953,7.054009000000001,79.927282
OUT_01954,7.168366000000001,79.92250100000001
OUT_01955,7.260919,80.14049000000001
OUT_01956,6.886952,80.052301
OUT_01957,7.144948,79.88007400000001
OUT_01958,7.009164,80.072226
OUT_01959,7.188516,79.919345
OUT_01960,7.152081,79.998896
OUT_01961,7.141293,80.011018
OUT_01962,6.794488,80.113566
OUT_01963,6.95258,80.05909600000001
OUT_01964,7.101723000000001,79.960452
OUT_01965,6.912745,79.93081400000001
OUT_01966,7.240632000000001,79.90206900000001
OUT_01967,6.8852780000000005,80.04821700000001
OUT_01968,7.016419,80.104791
OUT_01969,7.044697,80.012321
OUT_01970,7.0857,79.967573
OUT_01971,7.0491790000000005,80.08852
OUT_01972,6.8174090000000005,80.0869
OUT_01973,7.0645750000000005,80.135726
OUT_01974,7.170441,79.91800300000001
OUT_01975,7.172837,80.079642
OUT_01976,6.907776,80.056415
OUT_01977,7.216902,80.087466
OUT_01978,7.102323,80.074466
OUT_01979,7.024994,80.09549200000001
OUT_01980,7.108633,79.98080300000001
OUT_01981,7.236211,79.873007
OUT_01982,7.14285,80.10130500000001
OUT_01983,7.189674,80.06218100000001
OUT_01984,7.073548000000001,80.00913200000001
OUT_01985,7.145951,80.10955000000001
OUT_01986,6.944037000000001,79.90448300000001
OUT_01987,7.181008,80.065892
OUT_01988,7.233399,79.910375
OUT_01989,6.882932,80.03773000000001
OUT_01990,7.138332,80.02444200000001
OUT_01991,7.260195,79.923167
OUT_01992,7.1799420000000005,79.913212
OUT_01993,7.178874,80.08248300000001
OUT_01994,7.193461,79.870479
OUT_01995,7.242971000000001,79.961059
OUT_01996,6.8622570000000005,79.86712700000001
OUT_01997,7.01377,79.902951
OUT_01998,7.231841,79.949391
OUT_01999,7.085045,80.01757300000001
OUT_02000,7.121443,80.09092100000001
OUT_02001,7.254333,79.97384100000001
OUT_02002,7.18999,80.06113
OUT_02003,6.922676,79.93405000000001
OUT_02004,6.998074,80.011729
OUT_02005,7.176578,79.99085500000001
OUT_02006,7.111453,79.92820800000001
OUT_02007,7.206743,79.858056
OUT_02008,7.152813,79.89876600000001
OUT_02009,7.244246,80.08302800000001
OUT_02010,6.974354,80.04281200000001
OUT_02011,6.997454,80.14395
OUT_02012,6.924695000000001,79.868025
OUT_02013,7.013555,80.103621
OUT_02014,7.251354,79.97724600000001
OUT_02015,7.235222,80.08334400000001
OUT_02016,7.099934,80.08688500000001
OUT_02017,7.241905,79.95779700000001
OUT_02018,7.058105,79.98679600000001
OUT_02019,7.232652,79.860467
OUT_02020,7.224398,80.05417000000001
OUT_02021,7.216916,80.12653200000001
OUT_02022,6.933597000000001,80.088998
OUT_02023,6.783786,79.947878
OUT_02024,6.894067000000001,79.858283
OUT_02025,7.008103,80.12913
OUT_02026,6.9485090000000005,79.91431800000001
OUT_02027,6.907079,79.869324
OUT_02028,7.004384,79.930982
OUT_02029,7.187201,80.155112
OUT_02030,7.269472,79.940241
OUT_02031,7.232412,79.86435200000001
OUT_02032,6.986059,79.863073
OUT_02033,7.103125,79.951746
OUT_02034,6.98613,79.93765
OUT_02035,7.08143,80.00463400000001
OUT_02036,6.948551,80.02047900000001
OUT_02037,7.056026,79.94345700000001
OUT_02038,7.112477,80.082103
OUT_02039,7.273187,80.062905
OUT_02040,7.188563,80.00591100000001
OUT_02041,6.878383,79.890268
OUT_02042,7.090609000000001,80.106215
OUT_02043,,
OUT_02044,6.813578000000001,80.126232
OUT_02045,6.973689,80.12460800000001
OUT_02046,6.986528,79.92673500000001
OUT_02047,,
OUT_02048,7.115216,79.979382
OUT_02049,,
OUT_02050,7.049069,80.064891
OUT_02051,7.1176580000000005,79.99915
OUT_02052,6.851762,79.886965
OUT_02053,6.928613,79.86357100000001
OUT_02054,7.159327,79.91843800000001
OUT_02055,6.883900000000001,80.11333300000001
OUT_02056,7.100282,80.07650600000001
OUT_02057,6.943607,79.89359700000001
OUT_02058,7.128107,80.00869100000001
OUT_02059,6.919474,79.92948600000001
OUT_02060,7.01449,80.059634
OUT_02061,6.969397000000001,80.03474000000001
OUT_02062,6.819923,79.96211400000001
OUT_02063,6.885004,80.000658
OUT_02064,7.153031,79.887769
OUT_02065,7.241071000000001,80.09590200000001
OUT_02066,7.071943,80.008419
OUT_02067,7.118055,80.05872400000001
OUT_02068,7.255185,80.134397
OUT_02069,7.083788,80.091728
OUT_02070,7.070134,79.87257000000001
OUT_02071,7.276511,79.99476000000001
OUT_02072,,
OUT_02073,6.807669000000001,80.05527000000001
OUT_02074,7.188455,80.09275400000001
OUT_02075,7.147242,80.09982500000001
OUT_02076,7.134731,79.85907300000001
OUT_02077,6.986694,79.947264
OUT_02078,7.132636000000001,80.017633
OUT_02079,7.173083,79.98482800000001
OUT_02080,7.171274,80.150163
OUT_02081,7.053372,79.94502800000001
OUT_02082,6.861207,80.09391000000001
OUT_02083,6.921406,79.978734
OUT_02084,7.1303980000000005,80.129523
OUT_02085,6.7820160000000005,80.00562500000001
OUT_02086,7.188555,79.988652
OUT_02087,7.162698000000001,79.90501300000001
OUT_02088,7.256832,80.118312
OUT_02089,6.961127,80.038465
OUT_02090,6.869462,79.89736500000001
OUT_02091,6.899501,80.09663900000001
OUT_02092,6.905109,80.11662500000001
OUT_02093,7.265802,80.118497
OUT_02094,7.1012010000000005,80.02160900000001
OUT_02095,7.1018550000000005,80.00879200000001
OUT_02096,6.875833,80.149893
OUT_02097,6.798985,79.911027
OUT_02098,6.8966590000000005,79.94460000000001
OUT_02099,6.987132,80.02579100000001
OUT_02100,6.941688,80.09228300000001
OUT_02101,6.829788000000001,80.10931900000001
OUT_02102,7.27299,80.05599000000001
OUT_02103,6.950214,80.06612200000001
OUT_02104,6.855008000000001,79.93754700000001
OUT_02105,6.802136,79.85830700000001
OUT_02106,7.1852100000000005,79.995748
OUT_02107,7.0399970000000005,80.009517
OUT_02108,7.126017,80.14064300000001
OUT_02109,7.06405,80.113904
OUT_02110,7.233173,79.956022
OUT_02111,7.151870000000001,79.9337
OUT_02112,6.829865,80.10877300000001
OUT_02113,6.790789,80.097013
OUT_02114,7.032741000000001,80.08215200000001
OUT_02115,6.885610000000001,79.877779
OUT_02116,7.004499,80.011865
OUT_02117,6.861566000000001,80.06754400000001
OUT_02118,7.088139,80.02126000000001
OUT_02119,7.117452,80.120068
OUT_02120,7.0692770000000005,79.87930200000001
OUT_02121,7.064975,80.114044
OUT_02122,6.945893,79.858952
OUT_02123,6.830277000000001,80.041747
OUT_02124,6.982735,80.143922
OUT_02125,6.995695,79.97857
OUT_02126,7.032945000000001,79.889447
OUT_02127,6.836930000000001,80.145475
OUT_02128,7.276614,80.01544500000001
OUT_02129,6.9497100000000005,79.99595500000001
OUT_02130,7.00263,80.05384400000001
OUT_02131,7.273401000000001,79.999684
OUT_02132,6.858523,79.954306
OUT_02133,7.166384,80.045754
OUT_02134,6.786937,79.95841700000001
OUT_02135,7.01496,79.91611
OUT_02136,6.9406110000000005,80.13501500000001
OUT_02137,7.152159,80.118627
OUT_02138,7.243239,80.036236
OUT_02139,6.845263,79.90983700000001
OUT_02140,7.259146,80.05408100000001
OUT_02141,7.040344,80.02452500000001
OUT_02142,7.25772,79.991183
OUT_02143,6.8619520000000005,79.983862
OUT_02144,6.923396,80.06425100000001
OUT_02145,7.246344000000001,80.10608500000001
OUT_02146,7.078007,79.91224600000001
OUT_02147,7.060409,79.99915200000001
OUT_02148,7.134059000000001,79.984806
OUT_02149,6.984737,79.99653300000001
OUT_02150,6.889374,80.082569
OUT_02151,7.253356,80.037339
OUT_02152,7.240317,79.889204
OUT_02153,6.932283,80.155568
OUT_02154,7.217259,79.879435
OUT_02155,6.870184,79.99092300000001
OUT_02156,7.072606,80.045939
OUT_02157,7.055509000000001,79.944164
OUT_02158,6.954569,80.143054
OUT_02159,6.893544,80.01070100000001
OUT_02160,6.964234,79.99472100000001
OUT_02161,6.790508,80.039163
OUT_02162,6.882966000000001,80.09084600000001
OUT_02163,6.8607000000000005,80.091148
OUT_02164,7.106236,79.86353700000001
OUT_02165,7.139324,79.95440500000001
OUT_02166,6.869326,80.083157
OUT_02167,6.98193,80.06951000000001
OUT_02168,7.0717810000000005,79.964065
OUT_02169,7.163715000000001,79.85865500000001
OUT_02170,7.181178,79.907244
OUT_02171,7.236489000000001,80.07003
OUT_02172,6.894133,80.127245
OUT_02173,6.9664280000000005,80.07018000000001
OUT_02174,6.904216,79.863568
OUT_02175,7.040843000000001,80.14215100000001
OUT_02176,6.923636,79.96972000000001
OUT_02177,6.93862,79.964915
OUT_02178,7.066671,80.124921
OUT_02179,7.111235000000001,79.89841600000001
OUT_02180,7.126731,80.00986900000001
OUT_02181,7.040129,79.92668300000001
OUT_02182,7.031346,80.147923
OUT_02183,7.163982,79.869528
OUT_02184,7.053019,79.88714900000001
OUT_02185,7.267552,80.07158600000001
OUT_02186,6.9182950000000005,80.02504
OUT_02187,7.056384,79.98137700000001
OUT_02188,6.820905000000001,80.148858
OUT_02189,6.810921,80.04465
OUT_02190,7.147793,79.932286
OUT_02191,7.244081,79.97036100000001
OUT_02192,7.034826000000001,80.06636300000001
OUT_02193,7.143804,79.93506900000001
OUT_02194,7.01877,80.017418
OUT_02195,7.255915,80.09810800000001
OUT_02196,7.106120000000001,80.040627
OUT_02197,7.199083,79.927
OUT_02198,7.223058,80.11571400000001
OUT_02199,6.915454,80.07303900000001
OUT_02200,7.018509,79.98233400000001
OUT_02201,7.066539000000001,80.11988500000001
OUT_02202,6.988422,80.14877700000001
OUT_02203,7.01837,79.858889
OUT_02204,6.938005,79.95984800000001
OUT_02205,7.230938,80.152505
OUT_02206,6.871576,79.867787
OUT_02207,7.129198000000001,80.02512
OUT_02208,7.226524,80.13584700000001
OUT_02209,6.8242780000000005,80.07450700000001
OUT_02210,6.857379,80.134804
OUT_02211,6.936482000000001,80.06928500000001
OUT_02212,6.956444,79.94796600000001
OUT_02213,7.178686,79.87907100000001
OUT_02214,6.9577230000000005,80.13601200000001
OUT_02215,7.072053,80.133255
OUT_02216,6.804174000000001,80.14259700000001
OUT_02217,7.274818000000001,79.88562900000001
OUT_02218,6.904835,80.12049300000001
OUT_02219,6.793531000000001,80.126619
OUT_02220,7.131106,79.86819100000001
OUT_02221,6.785741000000001,79.939875
OUT_02222,7.177386,80.141557
OUT_02223,6.812494,80.14852900000001
OUT_02224,7.134197,79.968512
OUT_02225,6.981162,79.908051
OUT_02226,7.210921,79.897643
OUT_02227,6.904281,79.969684
OUT_02228,7.208625,80.101932
OUT_02229,6.818931,79.94824200000001
OUT_02230,7.233798,79.968479
OUT_02231,6.982111000000001,79.94015300000001
OUT_02232,6.9427710000000005,79.972486
OUT_02233,7.230465000000001,80.02600100000001
OUT_02234,7.175276,79.87000400000001
OUT_02235,7.072263,79.86131400000001
OUT_02236,6.801023000000001,79.963907
OUT_02237,7.172667000000001,80.01769900000001
OUT_02238,6.8827430000000005,79.867119
OUT_02239,6.97963,80.138664
OUT_02240,6.962135,80.05187600000001
OUT_02241,7.099777,80.128653
OUT_02242,6.922075,79.95519300000001
OUT_02243,7.001493,79.93479500000001
OUT_02244,7.161506,80.14059200000001
OUT_02245,7.11338,79.99878500000001
OUT_02246,6.789151,80.040852
OUT_02247,6.867242,80.085065
OUT_02248,6.904098,79.955425
OUT_02249,7.044978,79.87650400000001
OUT_02250,7.199666000000001,80.073402
OUT_02251,7.055256,80.038066
OUT_02252,7.139901,80.129641
OUT_02253,6.8233310000000005,80.05817300000001
OUT_02254,7.195189,79.96349000000001
OUT_02255,7.062522,80.079853
OUT_02256,7.088483,80.10384400000001
OUT_02257,7.235736,80.090992
OUT_02258,6.848774000000001,80.071116
OUT_02259,6.902372000000001,79.98766800000001
OUT_02260,6.810814000000001,79.97843300000001
OUT_02261,6.989793000000001,80.06878800000001
OUT_02262,6.92719,80.055278
OUT_02263,7.033108,80.01673100000001
OUT_02264,6.7876590000000006,80.008604
OUT_02265,6.892089,79.95321200000001
OUT_02266,7.07584,80.149293
OUT_02267,6.942255,80.143735
OUT_02268,6.795022,80.10432200000001
OUT_02269,7.141367000000001,80.126473
OUT_02270,7.0444450000000005,80.08573200000001
OUT_02271,6.996138,79.87126300000001
OUT_02272,6.851682,80.06626800000001
OUT_02273,6.8047070000000005,80.04253800000001
OUT_02274,7.230328,80.000528
OUT_02275,6.7836,79.99542000000001
OUT_02276,6.994426000000001,79.91730100000001
OUT_02277,,
OUT_02278,6.926659,79.87556900000001
OUT_02279,7.079051000000001,79.994488
OUT_02280,7.208301,79.861969
OUT_02281,6.999295,79.892392
OUT_02282,6.848143,80.123969
OUT_02283,6.934328000000001,79.91147000000001
OUT_02284,7.203401,80.01100600000001
OUT_02285,6.996965,80.11074300000001
OUT_02286,6.780187000000001,79.940162
OUT_02287,6.84166,80.09261000000001
OUT_02288,7.162593,79.98665600000001
OUT_02289,7.142507,79.983902
OUT_02290,7.0668820000000006,79.87754000000001
OUT_02291,6.8733770000000005,80.122893
OUT_02292,6.968294,79.86356400000001
OUT_02293,7.077071,79.98887500000001
OUT_02294,6.933826000000001,80.155178
OUT_02295,7.159816,80.064395
OUT_02296,7.004282,80.122359
OUT_02297,6.873938,80.03233200000001
OUT_02298,7.173744,79.88784700000001
OUT_02299,7.240772000000001,79.970712
